ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
311,20210924,20211006,20211001,11529,SO45754,3578.27
314,20210924,20211006,20211001,11536,SO45755,3578.27
313,20210924,20211006,20211001,11625,SO45756,3578.27
312,20210925,20211007,20211002,12561,SO45757,3578.27
312,20210925,20211007,20211002,15106,SO45758,3578.27
313,20210925,20211007,20211002,11295,SO45759,3578.27
311,20210925,20211007,20211002,11329,SO45760,3578.27
314,20210925,20211007,20211002,11629,SO45761,3578.27
312,20210925,20211007,20211002,12621,SO45762,3578.27
314,20210925,20211007,20211002,19959,SO45763,3578.27
310,20210925,20211007,20211002,19652,SO45764,3578.27
350,20210926,20211008,20211003,11245,SO45765,3374.99
312,20210926,20211008,20211003,11297,SO45766,3578.27
310,20210926,20211008,20211003,11299,SO45767,3578.27
310,20210926,20211008,20211003,11324,SO45768,3578.27
314,20210926,20211008,20211003,11327,SO45769,3578.27
311,20210926,20211008,20211003,19956,SO45770,3578.27
314,20210927,20211009,20211004,11271,SO45771,3578.27
313,20210927,20211009,20211004,19785,SO45772,3578.27
311,20210927,20211009,20211004,19949,SO45773,3578.27
312,20210927,20211009,20211004,11261,SO45774,3578.27
314,20210928,20211010,20211005,14207,SO45775,3578.27
313,20210928,20211010,20211005,23281,SO45776,3578.27
346,20210928,20211010,20211005,11907,SO45777,3399.99
351,20210928,20211010,20211005,26002,SO45778,3374.99
313,20210929,20211011,20211006,11830,SO45816,3578.27
311,20210929,20211011,20211006,14801,SO45817,3578.27
328,20210929,20211011,20211006,14868,SO45818,699.0982
312,20210929,20211011,20211006,20160,SO45819,3578.27
340,20210929,20211011,20211006,25832,SO45820,699.0982
346,20210930,20211012,20211007,26041,SO45821,3399.99
312,20210930,20211012,20211007,20246,SO45822,3578.27
311,20210930,20211012,20211007,20253,SO45823,3578.27
312,20211001,20211013,20211008,11696,SO45824,3578.27
314,20211001,20211013,20211008,23725,SO45825,3578.27
310,20211001,20211013,20211008,23858,SO45826,3578.27
312,20211001,20211013,20211008,15440,SO45827,3578.27
330,20211001,20211013,20211008,14753,SO45828,699.0982
310,20211001,20211013,20211008,20245,SO45829,3578.27
314,20211001,20211013,20211008,20151,SO45830,3578.27
313,20211001,20211013,20211008,20158,SO45831,3578.27
351,20211001,20211013,20211008,11916,SO45832,3374.99
313,20211002,20211014,20211009,11815,SO45833,3578.27
312,20211002,20211014,20211009,11816,SO45834,3578.27
313,20211002,20211014,20211009,11688,SO45835,3578.27
311,20211002,20211014,20211009,14823,SO45836,3578.27
348,20211002,20211014,20211009,26050,SO45837,3374.99
311,20211002,20211014,20211009,20213,SO45838,3578.27
349,20211002,20211014,20211009,11915,SO45839,3374.99
349,20211003,20211015,20211010,11246,SO45840,3374.99
311,20211003,20211015,20211010,12804,SO45841,3578.27
314,20211003,20211015,20211010,11742,SO45842,3578.27
312,20211003,20211015,20211010,11775,SO45843,3578.27
312,20211003,20211015,20211010,11812,SO45844,3578.27
311,20211004,20211016,20211011,23566,SO45845,3578.27
314,20211004,20211016,20211011,23592,SO45846,3578.27
345,20211004,20211016,20211011,26015,SO45847,3399.99
340,20211004,20211016,20211011,14852,SO45848,699.0982
312,20211004,20211016,20211011,20154,SO45849,3578.27
310,20211005,20211017,20211012,11776,SO45850,3578.27
312,20211005,20211017,20211012,11683,SO45851,3578.27
340,20211005,20211017,20211012,18143,SO45852,699.0982
313,20211005,20211017,20211012,15453,SO45853,3578.27
312,20211005,20211017,20211012,15620,SO45854,3578.27
338,20211005,20211017,20211012,14754,SO45855,699.0982
311,20211005,20211017,20211012,20247,SO45856,3578.27
351,20211005,20211017,20211012,11919,SO45857,3374.99
350,20211005,20211017,20211012,11952,SO45858,3374.99
314,20211006,20211018,20211013,12754,SO45859,3578.27
312,20211006,20211018,20211013,23829,SO45860,3578.27
311,20211006,20211018,20211013,12650,SO45861,3578.27
312,20211007,20211019,20211014,14827,SO45862,3578.27
314,20211007,20211019,20211014,11873,SO45863,3578.27
311,20211007,20211019,20211014,19968,SO45864,3578.27
312,20211007,20211019,20211014,20157,SO45865,3578.27
310,20211007,20211019,20211014,15621,SO45866,3578.27
312,20211008,20211020,20211015,11772,SO45867,3578.27
310,20211008,20211020,20211015,14819,SO45868,3578.27
310,20211008,20211020,20211015,14822,SO45869,3578.27
349,20211008,20211020,20211015,26012,SO45870,3374.99
326,20211008,20211020,20211015,25919,SO45871,699.0982
347,20211009,20211021,20211016,11249,SO45872,3399.99
314,20211009,20211021,20211016,11925,SO45873,3578.27
351,20211009,20211021,20211016,20007,SO45874,3374.99
310,20211009,20211021,20211016,20242,SO45875,3578.27
314,20211009,20211021,20211016,19975,SO45876,3578.27
351,20211009,20211021,20211016,11910,SO45877,3374.99
310,20211010,20211022,20211017,12750,SO45878,3578.27
338,20211010,20211022,20211017,19443,SO45879,699.0982
313,20211010,20211022,20211017,11707,SO45880,3578.27
310,20211010,20211022,20211017,23397,SO45881,3578.27
312,20211010,20211022,20211017,11745,SO45882,3578.27
313,20211010,20211022,20211017,11799,SO45883,3578.27
313,20211010,20211022,20211017,11678,SO45884,3578.27
313,20211010,20211022,20211017,12655,SO45885,3578.27
348,20211010,20211022,20211017,26042,SO45886,3374.99
330,20211010,20211022,20211017,14880,SO45887,699.0982
310,20211010,20211022,20211017,20217,SO45888,3578.27
350,20211010,20211022,20211017,11920,SO45889,3374.99
349,20211011,20211023,20211018,11338,SO45890,3374.99
346,20211011,20211023,20211018,11380,SO45891,3399.99
312,20211011,20211023,20211018,20226,SO45892,3578.27
313,20211011,20211023,20211018,23842,SO45893,3578.27
332,20211012,20211024,20211019,19450,SO45894,699.0982
311,20211012,20211024,20211019,11727,SO45895,3578.27
311,20211012,20211024,20211019,12632,SO45896,3578.27
313,20211013,20211025,20211020,11933,SO45897,3578.27
310,20211013,20211025,20211020,23830,SO45898,3578.27
310,20211013,20211025,20211020,11817,SO45899,3578.27
312,20211013,20211025,20211020,11837,SO45900,3578.27
312,20211013,20211025,20211020,11665,SO45901,3578.27
314,20211013,20211025,20211020,15614,SO45902,3578.27
310,20211013,20211025,20211020,15619,SO45903,3578.27
311,20211013,20211025,20211020,20241,SO45904,3578.27
311,20211013,20211025,20211020,20152,SO45905,3578.27
312,20211013,20211025,20211020,20159,SO45906,3578.27
310,20211013,20211025,20211020,20214,SO45907,3578.27
347,20211013,20211025,20211020,11918,SO45908,3399.99
349,20211013,20211025,20211020,11947,SO45909,3374.99
311,20211014,20211026,20211021,11777,SO45910,3578.27
314,20211014,20211026,20211021,11797,SO45911,3578.27
312,20211014,20211026,20211021,23819,SO45912,3578.27
344,20211014,20211026,20211021,26014,SO45913,3399.99
349,20211014,20211026,20211021,11929,SO45914,3374.99
347,20211014,20211026,20211021,11930,SO45915,3399.99
346,20211014,20211026,20211021,11964,SO45916,3399.99
346,20211015,20211027,20211022,11332,SO45917,3399.99
313,20211015,20211027,20211022,11741,SO45918,3578.27
312,20211015,20211027,20211022,11780,SO45919,3578.27
311,20211015,20211027,20211022,23730,SO45920,3578.27
312,20211015,20211027,20211022,11798,SO45921,3578.27
314,20211015,20211027,20211022,23731,SO45922,3578.27
313,20211015,20211027,20211022,11811,SO45923,3578.27
310,20211015,20211027,20211022,14803,SO45924,3578.27
347,20211015,20211027,20211022,11942,SO45925,3399.99
311,20211016,20211028,20211023,23486,SO45926,3578.27
312,20211016,20211028,20211023,11796,SO45927,3578.27
313,20211016,20211028,20211023,11813,SO45928,3578.27
310,20211016,20211028,20211023,11825,SO45929,3578.27
328,20211016,20211028,20211023,18148,SO45930,699.0982
310,20211016,20211028,20211023,20249,SO45931,3578.27
310,20211016,20211028,20211023,20211,SO45932,3578.27
313,20211017,20211029,20211024,11779,SO45933,3578.27
313,20211017,20211029,20211024,11666,SO45934,3578.27
326,20211017,20211029,20211024,19439,SO45935,699.0982
349,20211017,20211029,20211024,26016,SO45936,3374.99
312,20211018,20211030,20211025,14824,SO45937,3578.27
311,20211018,20211030,20211025,11654,SO45938,3578.27
334,20211018,20211030,20211025,14757,SO45939,699.0982
313,20211018,20211030,20211025,20244,SO45940,3578.27
310,20211018,20211030,20211025,19978,SO45941,3578.27
312,20211018,20211030,20211025,20219,SO45942,3578.27
310,20211018,20211030,20211025,20221,SO45943,3578.27
312,20211018,20211030,20211025,20225,SO45944,3578.27
324,20211018,20211030,20211025,25920,SO45945,699.0982
350,20211018,20211030,20211025,11914,SO45946,3374.99
351,20211018,20211030,20211025,11943,SO45947,3374.99
342,20211019,20211031,20211026,14879,SO45948,699.0982
310,20211019,20211031,20211026,19970,SO45949,3578.27
312,20211019,20211031,20211026,19974,SO45950,3578.27
348,20211019,20211031,20211026,11944,SO45951,3374.99
347,20211019,20211031,20211026,11969,SO45952,3399.99
314,20211020,20211101,20211027,23859,SO45953,3578.27
314,20211020,20211101,20211027,11810,SO45954,3578.27
344,20211020,20211101,20211027,26055,SO45955,3399.99
312,20211020,20211101,20211027,19979,SO45956,3578.27
312,20211021,20211102,20211028,11809,SO45957,3578.27
311,20211021,20211102,20211028,11818,SO45958,3578.27
311,20211021,20211102,20211028,11872,SO45959,3578.27
314,20211021,20211102,20211028,11671,SO45960,3578.27
312,20211021,20211102,20211028,12717,SO45961,3578.27
310,20211021,20211102,20211028,20227,SO45962,3578.27
310,20211021,20211102,20211028,20238,SO45963,3578.27
310,20211021,20211102,20211028,20215,SO45964,3578.27
320,20211021,20211102,20211028,25921,SO45965,699.0982
345,20211021,20211102,20211028,11946,SO45966,3399.99
326,20211022,20211103,20211029,19454,SO45967,699.0982
311,20211022,20211103,20211029,11834,SO45968,3578.27
310,20211022,20211103,20211029,20156,SO45969,3578.27
348,20211022,20211103,20211029,11963,SO45970,3374.99
345,20211023,20211104,20211030,11335,SO45971,3399.99
324,20211023,20211104,20211030,19472,SO45972,699.0982
313,20211023,20211104,20211030,11773,SO45973,3578.27
347,20211023,20211104,20211030,26018,SO45974,3399.99
324,20211023,20211104,20211030,14755,SO45975,699.0982
314,20211023,20211104,20211030,20239,SO45976,3578.27
313,20211023,20211104,20211030,20216,SO45977,3578.27
350,20211023,20211104,20211030,11967,SO45978,3374.99
311,20211024,20211105,20211031,15630,SO45979,3578.27
312,20211024,20211105,20211031,15631,SO45980,3578.27
310,20211024,20211105,20211031,12805,SO45981,3578.27
310,20211024,20211105,20211031,19977,SO45982,3578.27
314,20211025,20211106,20211101,14830,SO45983,3578.27
313,20211025,20211106,20211101,11690,SO45984,3578.27
314,20211025,20211106,20211101,11708,SO45985,3578.27
314,20211025,20211106,20211101,11743,SO45986,3578.27
310,20211025,20211106,20211101,11854,SO45987,3578.27
314,20211025,20211106,20211101,11675,SO45988,3578.27
311,20211025,20211106,20211101,12631,SO45989,3578.27
314,20211025,20211106,20211101,12711,SO45990,3578.27
351,20211025,20211106,20211101,11976,SO45991,3374.99
334,20211026,20211107,20211102,19451,SO45992,699.0982
313,20211026,20211107,20211102,11924,SO45993,3578.27
311,20211026,20211107,20211102,11774,SO45994,3578.27
310,20211026,20211107,20211102,23846,SO45995,3578.27
312,20211026,20211107,20211102,11839,SO45996,3578.27
324,20211026,20211107,20211102,14756,SO45997,699.0982
342,20211026,20211107,20211102,25918,SO45998,699.0982
311,20211027,20211108,20211103,23583,SO45999,3578.27
310,20211027,20211108,20211103,11778,SO46000,3578.27
310,20211027,20211108,20211103,23806,SO46001,3578.27
310,20211027,20211108,20211103,11826,SO46002,3578.27
312,20211027,20211108,20211103,11831,SO46003,3578.27
311,20211027,20211108,20211103,11664,SO46004,3578.27
312,20211027,20211108,20211103,12749,SO46005,3578.27
313,20211027,20211108,20211103,20236,SO46006,3578.27
312,20211027,20211108,20211103,20220,SO46007,3578.27
348,20211027,20211108,20211103,11912,SO46008,3374.99
344,20211027,20211108,20211103,11917,SO46009,3399.99
348,20211028,20211109,20211104,11488,SO46010,3374.99
351,20211028,20211109,20211104,11489,SO46011,3374.99
330,20211028,20211109,20211104,19453,SO46012,699.0982
311,20211028,20211109,20211104,11705,SO46013,3578.27
313,20211028,20211109,20211104,23396,SO46014,3578.27
313,20211028,20211109,20211104,23511,SO46015,3578.27
312,20211028,20211109,20211104,11885,SO46016,3578.27
314,20211028,20211109,20211104,11886,SO46017,3578.27
312,20211028,20211109,20211104,11663,SO46018,3578.27
340,20211028,20211109,20211104,14752,SO46019,699.0982
313,20211028,20211109,20211104,20228,SO46020,3578.27
314,20211028,20211109,20211104,19971,SO46021,3578.27
346,20211028,20211109,20211104,11968,SO46022,3399.99
310,20211029,20211110,20211105,12018,SO46108,3578.27
312,20211029,20211110,20211105,12167,SO46109,3578.27
311,20211029,20211110,20211105,12169,SO46110,3578.27
311,20211029,20211110,20211105,11937,SO46111,3578.27
312,20211029,20211110,20211105,11945,SO46112,3578.27
310,20211029,20211110,20211105,11955,SO46113,3578.27
313,20211029,20211110,20211105,12053,SO46114,3578.27
312,20211029,20211110,20211105,12104,SO46115,3578.27
332,20211029,20211110,20211105,14912,SO46116,699.0982
310,20211029,20211110,20211105,20446,SO46117,3578.27
314,20211029,20211110,20211105,20611,SO46118,3578.27
326,20211029,20211110,20211105,25927,SO46119,699.0982
313,20211030,20211111,20211106,12023,SO46120,3578.27
312,20211030,20211111,20211106,12069,SO46121,3578.27
313,20211030,20211111,20211106,24284,SO46122,3578.27
312,20211030,20211111,20211106,12152,SO46123,3578.27
311,20211030,20211111,20211106,20447,SO46124,3578.27
310,20211031,20211112,20211107,11956,SO46125,3578.27
334,20211031,20211112,20211107,14883,SO46126,699.0982
334,20211031,20211112,20211107,14895,SO46127,699.0982
314,20211031,20211112,20211107,14945,SO46128,3578.27
313,20211031,20211112,20211107,20420,SO46129,3578.27
311,20211101,20211113,20211108,12171,SO46130,3578.27
312,20211101,20211113,20211108,11954,SO46131,3578.27
314,20211101,20211113,20211108,23865,SO46132,3578.27
312,20211101,20211113,20211108,12105,SO46133,3578.27
312,20211101,20211113,20211108,20259,SO46134,3578.27
313,20211101,20211113,20211108,20416,SO46135,3578.27
312,20211101,20211113,20211108,20426,SO46136,3578.27
313,20211101,20211113,20211108,20600,SO46137,3578.27
311,20211101,20211113,20211108,13405,SO46138,3578.27
347,20211101,20211113,20211108,11977,SO46139,3399.99
350,20211101,20211113,20211108,11991,SO46140,3374.99
320,20211102,20211114,20211109,19501,SO46141,699.0982
311,20211102,20211114,20211109,24310,SO46142,3578.27
347,20211102,20211114,20211109,26090,SO46143,3399.99
350,20211102,20211114,20211109,26094,SO46144,3374.99
340,20211102,20211114,20211109,14881,SO46145,699.0982
345,20211103,20211115,20211110,11421,SO46146,3399.99
320,20211103,20211115,20211110,19476,SO46147,699.0982
310,20211103,20211115,20211110,12052,SO46148,3578.27
311,20211103,20211115,20211110,12120,SO46149,3578.27
336,20211103,20211115,20211110,20569,SO46150,699.0982
351,20211103,20211115,20211110,26082,SO46151,3374.99
314,20211103,20211115,20211110,20424,SO46152,3578.27
324,20211103,20211115,20211110,25928,SO46153,699.0982
349,20211103,20211115,20211110,11989,SO46154,3374.99
310,20211104,20211116,20211111,12076,SO46155,3578.27
314,20211104,20211116,20211111,12118,SO46156,3578.27
345,20211104,20211116,20211111,26056,SO46157,3399.99
320,20211104,20211116,20211111,25926,SO46158,699.0982
351,20211104,20211116,20211111,11996,SO46159,3374.99
351,20211105,20211117,20211112,11412,SO46160,3374.99
311,20211105,20211117,20211112,12819,SO46161,3578.27
313,20211105,20211117,20211112,12163,SO46162,3578.27
312,20211105,20211117,20211112,12042,SO46163,3578.27
312,20211105,20211117,20211112,12079,SO46164,3578.27
310,20211105,20211117,20211112,12141,SO46165,3578.27
313,20211105,20211117,20211112,15657,SO46166,3578.27
347,20211105,20211117,20211112,11997,SO46167,3399.99
334,20211105,20211117,20211112,25936,SO46168,699.0982
313,20211105,20211117,20211112,12094,SO46169,3578.27
312,20211106,20211118,20211113,12156,SO46170,3578.27
310,20211106,20211118,20211113,24342,SO46171,3578.27
310,20211106,20211118,20211113,12030,SO46172,3578.27
311,20211106,20211118,20211113,20283,SO46173,3578.27
311,20211106,20211118,20211113,20608,SO46174,3578.27
349,20211106,20211118,20211113,12003,SO46175,3374.99
349,20211107,20211119,20211114,11491,SO46176,3374.99
312,20211107,20211119,20211114,12102,SO46177,3578.27
334,20211107,20211119,20211114,25937,SO46178,699.0982
313,20211108,20211120,20211115,11983,SO46179,3578.27
310,20211108,20211120,20211115,12084,SO46180,3578.27
348,20211108,20211120,20211115,12004,SO46181,3374.99
346,20211108,20211120,20211115,11995,SO46182,3399.99
351,20211109,20211121,20211116,28492,SO46183,3374.99
311,20211109,20211121,20211116,14834,SO46184,3578.27
314,20211109,20211121,20211116,15632,SO46185,3578.27
310,20211109,20211121,20211116,12041,SO46186,3578.27
313,20211109,20211121,20211116,24235,SO46187,3578.27
310,20211109,20211121,20211116,20430,SO46188,3578.27
312,20211109,20211121,20211116,20606,SO46189,3578.27
312,20211109,20211121,20211116,15653,SO46190,3578.27
310,20211109,20211121,20211116,14956,SO46191,3578.27
314,20211110,20211122,20211117,12830,SO46192,3578.27
342,20211110,20211122,20211117,18634,SO46193,699.0982
313,20211110,20211122,20211117,11939,SO46194,3578.27
314,20211110,20211122,20211117,12027,SO46195,3578.27
310,20211110,20211122,20211117,12109,SO46196,3578.27
347,20211110,20211122,20211117,26061,SO46197,3399.99
344,20211110,20211122,20211117,26089,SO46198,3399.99
314,20211110,20211122,20211117,20256,SO46199,3578.27
310,20211110,20211122,20211117,20260,SO46200,3578.27
314,20211110,20211122,20211117,20610,SO46201,3578.27
320,20211110,20211122,20211117,25935,SO46202,699.0982
346,20211110,20211122,20211117,11999,SO46203,3399.99
348,20211110,20211122,20211117,11988,SO46204,3374.99
313,20211111,20211123,20211118,12162,SO46205,3578.27
348,20211111,20211123,20211118,20023,SO46206,3374.99
348,20211111,20211123,20211118,26091,SO46207,3374.99
311,20211111,20211123,20211118,20284,SO46208,3578.27
312,20211111,20211123,20211118,12849,SO46209,3578.27
313,20211111,20211123,20211118,12866,SO46210,3578.27
328,20211112,20211124,20211119,18163,SO46211,699.0982
312,20211112,20211124,20211119,12173,SO46212,3578.27
314,20211112,20211124,20211119,12050,SO46213,3578.27
311,20211112,20211124,20211119,12072,SO46214,3578.27
310,20211112,20211124,20211119,20429,SO46215,3578.27
314,20211112,20211124,20211119,20456,SO46216,3578.27
314,20211112,20211124,20211119,20614,SO46217,3578.27
313,20211113,20211125,20211120,12820,SO46218,3578.27
313,20211113,20211125,20211120,24332,SO46219,3578.27
313,20211113,20211125,20211120,24344,SO46220,3578.27
314,20211113,20211125,20211120,23866,SO46221,3578.27
336,20211113,20211125,20211120,14891,SO46222,699.0982
326,20211113,20211125,20211120,14892,SO46223,699.0982
328,20211113,20211125,20211120,14902,SO46224,699.0982
313,20211113,20211125,20211120,20261,SO46225,3578.27
313,20211113,20211125,20211120,13263,SO46226,3578.27
351,20211113,20211125,20211120,11990,SO46227,3374.99
349,20211113,20211125,20211120,11993,SO46228,3374.99
344,20211114,20211126,20211121,11395,SO46229,3399.99
344,20211114,20211126,20211121,11493,SO46230,3399.99
310,20211114,20211126,20211121,12016,SO46231,3578.27
311,20211114,20211126,20211121,12058,SO46232,3578.27
314,20211114,20211126,20211121,23867,SO46233,3578.27
312,20211114,20211126,20211121,12110,SO46234,3578.27
312,20211114,20211126,20211121,12151,SO46235,3578.27
350,20211114,20211126,20211121,12001,SO46236,3374.99
312,20211114,20211126,20211121,12843,SO46237,3578.27
311,20211115,20211127,20211122,14838,SO46238,3578.27
312,20211115,20211127,20211122,14927,SO46239,3578.27
314,20211115,20211127,20211122,23868,SO46240,3578.27
345,20211115,20211127,20211122,20034,SO46241,3399.99
314,20211115,20211127,20211122,20423,SO46242,3578.27
311,20211115,20211127,20211122,20613,SO46243,3578.27
310,20211115,20211127,20211122,13504,SO46244,3578.27
314,20211115,20211127,20211122,14967,SO46245,3578.27
314,20211116,20211128,20211123,12143,SO46246,3578.27
334,20211116,20211128,20211123,14882,SO46247,699.0982
324,20211116,20211128,20211123,14896,SO46248,699.0982
347,20211116,20211128,20211123,12000,SO46249,3399.99
313,20211116,20211128,20211123,14940,SO46250,3578.27
350,20211116,20211128,20211123,11998,SO46251,3374.99
313,20211117,20211129,20211124,14939,SO46252,3578.27
311,20211117,20211129,20211124,12082,SO46253,3578.27
310,20211117,20211129,20211124,12096,SO46254,3578.27
312,20211117,20211129,20211124,20451,SO46255,3578.27
314,20211117,20211129,20211124,15652,SO46256,3578.27
346,20211117,20211129,20211124,11992,SO46257,3399.99
313,20211118,20211130,20211125,12160,SO46258,3578.27
313,20211118,20211130,20211125,12025,SO46259,3578.27
310,20211118,20211130,20211125,12108,SO46260,3578.27
348,20211118,20211130,20211125,26075,SO46261,3374.99
313,20211118,20211130,20211125,20445,SO46262,3578.27
310,20211118,20211130,20211125,12834,SO46263,3578.27
350,20211119,20211201,20211126,28491,SO46264,3374.99
312,20211119,20211201,20211126,11934,SO46265,3578.27
314,20211119,20211201,20211126,20425,SO46266,3578.27
314,20211119,20211201,20211126,20448,SO46267,3578.27
311,20211119,20211201,20211126,20615,SO46268,3578.27
312,20211119,20211201,20211126,15638,SO46269,3578.27
312,20211120,20211202,20211127,24309,SO46270,3578.27
313,20211120,20211202,20211127,12172,SO46271,3578.27
311,20211120,20211202,20211127,12116,SO46272,3578.27
351,20211120,20211202,20211127,26060,SO46273,3374.99
350,20211120,20211202,20211127,26070,SO46274,3374.99
313,20211120,20211202,20211127,20450,SO46275,3578.27
311,20211120,20211202,20211127,20612,SO46276,3578.27
322,20211121,20211203,20211128,19482,SO46277,699.0982
326,20211121,20211203,20211128,19496,SO46278,699.0982
312,20211121,20211203,20211128,12155,SO46279,3578.27
311,20211121,20211203,20211128,12121,SO46280,3578.27
347,20211121,20211203,20211128,26057,SO46281,3399.99
345,20211121,20211203,20211128,26058,SO46282,3399.99
351,20211121,20211203,20211128,26093,SO46283,3374.99
328,20211121,20211203,20211128,14888,SO46284,699.0982
346,20211121,20211203,20211128,12005,SO46285,3399.99
338,20211122,20211204,20211129,18175,SO46286,699.0982
312,20211122,20211204,20211129,12026,SO46287,3578.27
311,20211122,20211204,20211129,12059,SO46288,3578.27
313,20211122,20211204,20211129,12075,SO46289,3578.27
351,20211122,20211204,20211129,26066,SO46290,3374.99
313,20211122,20211204,20211129,20258,SO46291,3578.27
313,20211122,20211204,20211129,20418,SO46292,3578.27
311,20211122,20211204,20211129,14951,SO46293,3578.27
345,20211122,20211204,20211129,11986,SO46294,3399.99
330,20211123,20211205,20211130,20567,SO46295,699.0982
314,20211123,20211205,20211130,12170,SO46296,3578.27
313,20211123,20211205,20211130,12033,SO46297,3578.27
314,20211123,20211205,20211130,12071,SO46298,3578.27
314,20211123,20211205,20211130,20264,SO46299,3578.27
314,20211123,20211205,20211130,20452,SO46300,3578.27
313,20211124,20211206,20211201,12817,SO46301,3578.27
310,20211124,20211206,20211201,12083,SO46302,3578.27
340,20211124,20211206,20211201,25922,SO46303,699.0982
350,20211124,20211206,20211201,12002,SO46304,3374.99
311,20211124,20211206,20211201,14952,SO46305,3578.27
311,20211125,20211207,20211202,12164,SO46306,3578.27
314,20211125,20211207,20211202,20427,SO46307,3578.27
310,20211125,20211207,20211202,20609,SO46308,3578.27
350,20211125,20211207,20211202,11994,SO46309,3374.99
336,20211125,20211207,20211202,25938,SO46310,699.0982
314,20211126,20211208,20211203,12841,SO46311,3578.27
314,20211127,20211209,20211204,12153,SO46312,3578.27
313,20211127,20211209,20211204,12078,SO46313,3578.27
312,20211127,20211209,20211204,12112,SO46314,3578.27
311,20211127,20211209,20211204,12142,SO46315,3578.27
351,20211127,20211209,20211204,26083,SO46316,3374.99
334,20211127,20211209,20211204,14884,SO46317,699.0982
312,20211127,20211209,20211204,20444,SO46318,3578.27
311,20211128,20211210,20211205,12103,SO46319,3578.27
351,20211128,20211210,20211205,26084,SO46320,3374.99
330,20211128,20211210,20211205,14894,SO46321,699.0982
313,20211129,20211211,20211206,12440,SO46390,3578.27
312,20211129,20211211,20211206,20995,SO46391,3578.27
313,20211129,20211211,20211206,13537,SO46392,3578.27
314,20211129,20211211,20211206,15695,SO46393,3578.27
314,20211130,20211212,20211207,15055,SO46394,3578.27
346,20211130,20211212,20211207,11496,SO46395,3399.99
311,20211130,20211212,20211207,12442,SO46396,3578.27
328,20211130,20211212,20211207,27014,SO46397,699.0982
311,20211130,20211212,20211207,20992,SO46398,3578.27
314,20211130,20211212,20211207,20820,SO46399,3578.27
314,20211130,20211212,20211207,20987,SO46400,3578.27
310,20211130,20211212,20211207,20993,SO46401,3578.27
313,20211130,20211212,20211207,20616,SO46402,3578.27
314,20211130,20211212,20211207,14990,SO46403,3578.27
312,20211130,20211212,20211207,15692,SO46404,3578.27
310,20211130,20211212,20211207,20994,SO46405,3578.27
312,20211201,20211213,20211208,12779,SO46406,3578.27
342,20211201,20211213,20211208,27026,SO46407,699.0982
351,20211201,20211213,20211208,12011,SO46408,3374.99
313,20211202,20211214,20211209,15073,SO46409,3578.27
348,20211202,20211214,20211209,11548,SO46410,3374.99
314,20211202,20211214,20211209,24661,SO46411,3578.27
311,20211202,20211214,20211209,24493,SO46412,3578.27
346,20211202,20211214,20211209,20075,SO46413,3399.99
338,20211202,20211214,20211209,15006,SO46414,699.0982
310,20211202,20211214,20211209,20819,SO46415,3578.27
313,20211203,20211215,20211210,12181,SO46416,3578.27
314,20211203,20211215,20211210,12441,SO46417,3578.27
312,20211203,20211215,20211210,20988,SO46418,3578.27
344,20211203,20211215,20211210,12021,SO46419,3399.99
313,20211203,20211215,20211210,13511,SO46420,3578.27
336,20211203,20211215,20211210,25949,SO46421,699.0982
311,20211204,20211216,20211211,12884,SO46422,3578.27
313,20211204,20211216,20211211,12362,SO46423,3578.27
312,20211204,20211216,20211211,12435,SO46424,3578.27
313,20211204,20211216,20211211,24496,SO46425,3578.27
344,20211204,20211216,20211211,26107,SO46426,3399.99
350,20211204,20211216,20211211,20182,SO46427,3374.99
311,20211204,20211216,20211211,20629,SO46428,3578.27
345,20211205,20211217,20211212,11428,SO46429,3399.99
314,20211205,20211217,20211212,13564,SO46430,3578.27
310,20211205,20211217,20211212,12901,SO46431,3578.27
342,20211205,20211217,20211212,15016,SO46432,699.0982
312,20211205,20211217,20211212,20991,SO46433,3578.27
313,20211205,20211217,20211212,20996,SO46434,3578.27
348,20211205,20211217,20211212,12251,SO46435,3374.99
347,20211205,20211217,20211212,12337,SO46436,3399.99
313,20211206,20211218,20211213,15054,SO46437,3578.27
313,20211206,20211218,20211213,12174,SO46438,3578.27
313,20211206,20211218,20211213,20817,SO46439,3578.27
312,20211206,20211218,20211213,20621,SO46440,3578.27
312,20211206,20211218,20211213,15661,SO46441,3578.27
314,20211206,20211218,20211213,14997,SO46442,3578.27
314,20211206,20211218,20211213,15662,SO46443,3578.27
351,20211206,20211218,20211213,12246,SO46444,3374.99
312,20211207,20211219,20211214,12772,SO46445,3578.27
312,20211207,20211219,20211214,12777,SO46446,3578.27
312,20211207,20211219,20211214,20984,SO46447,3578.27
344,20211207,20211219,20211214,12250,SO46448,3399.99
345,20211207,20211219,20211214,12007,SO46449,3399.99
314,20211208,20211220,20211215,12446,SO46450,3578.27
310,20211208,20211220,20211215,12709,SO46451,3578.27
349,20211208,20211220,20211215,26112,SO46452,3374.99
313,20211208,20211220,20211215,20626,SO46453,3578.27
310,20211208,20211220,20211215,20812,SO46454,3578.27
314,20211208,20211220,20211215,15669,SO46455,3578.27
346,20211208,20211220,20211215,12014,SO46456,3399.99
324,20211208,20211220,20211215,25947,SO46457,699.0982
310,20211209,20211221,20211216,12771,SO46458,3578.27
313,20211209,20211221,20211216,12190,SO46459,3578.27
